name	rfrac
2019.jn3	0.8
2019.la2	0.8
2019.wsb	0.8
2019.65r	0.8
2019.qc2	0.8
2019.55t	0.8
2019.9dg	0.7
2019.sjv	0.7
2019.7dj	0.7
2019.82e	0.7
2019.ucc	0.7
2019.4i6	0.7
2019.xnl	0.7
2019.ft4	0.7
2019.4cl	0.7
2019.g9s	0.7
2019.uwo	0.7
2019.e0o	0.7
2019.dej	0.7
2019.e95	0.7
2019.1bl	0.7
2019.3yi	0.7
2019.zra	0.7
2019.n9f	0.7
2019.4fl	0.7
2019.6s2	0.7
2019.yct	0.7
2019.hrs	0.7
2019.mfz	0.8
2019.815	0.7
2019.u4c	0.7
2019.619	0.7
2019.h7r	0.7
2019.j5c	0.7
2019.qtp	0.7
2019.ynq	0.7
2019.u4g	0.7
2019.iie	0.7
2019.4sa	0.7
2019.5di	0.7
2019.dyg	0.7
2019.ybn	0.7
2019.6k3	0.7
2019.6iz	0.7
2019.kc4	0.7
2019.2c3	0.7
2019.16c	0.7
2019.rox	0.7
2019.yss	0.7
2019.9ez	0.7
2019.aot	0.7
2019.lxs	0.8
2019.ces	0.8
2019.sky	0.8
2019.g0h	0.8
2019.vno	0.8
2019.jsp	0.8
2019.ygh	0.8
2019.ysr	0.8
2019.z2q	0.8
2019.sbo	0.8
2019.ybr	0.8
2019.skr	0.8
2019.1fh	0.8
2019.uv0	0.8
2019.usf	0.8
2019.5o3	0.8
2019.igr	0.8
2019.nca	0.8
2019.c7k	0.8
2019.e97	0.7
2019.dg3	0.7
2019.t37	0.7
2019.7t6	0.7
2019.1sj	0.7
2019.mzj	0.7
2019.cz3	0.7
2019.r7x	0.7
2019.sy7	0.7
2019.usk	0.7
2019.vlt	0.7
2019.eu7	0.7
2019.a6a	0.7
2019.luc	0.7
2019.hok	0.7
2019.0iy	0.7
2019.g52	0.7
2019.cz2	0.7
2019.d7t	0.7
2019.f01	0.7
2019.ayl	0.7
2019.1l7	0.7
2019.3ic	0.8
2019.ptd	0.7
2019.q6f	0.7
2019.n1l	0.7
2019.cql	0.7
2019.bua	0.7
2019.fid	0.7
2019.5ab	0.7
2019.ldk	0.7
2019.dgq	0.7
2019.i78	0.7
2019.zko	0.7
2019.qwz	0.7
2019.05t	0.7
2019.gx6	0.7
2019.4ru	0.7
2019.tua	0.7
2019.41w	0.7
2019.bo4	0.7
2019.vie	0.7
2019.188	0.8
2019.jua	0.8
2019.0em	0.8
2019.bww	0.8
2019.jmn	0.8
2019.rp8	0.8
2019.ezv	0.8
2019.wfx	0.8
2019.9hz	0.8
2019.gmc	0.8
2019.9av	0.8
2019.cgj	0.8
2019.y3x	0.8
2019.b1o	0.8
2019.150	0.8
2019.p1v	0.8
2019.wwi	0.8
2019.4nn	0.8
2019.xf7	0.8
2019.hud	0.8
2019.y6s	0.8
2019.713	0.8
2019.4b0	0.7
2019.41y	0.7
2019.ie6	0.7
2019.psd	0.7
2019.0b7	0.7
2019.2m0	0.7
2019.7v2	0.7
2019.fd3	0.7
2019.n86	0.7
2019.s0o	0.7
2019.tt7	0.7
2019.1yq	0.7
2019.25g	0.7
2019.37h	0.7
2019.6re	0.7
2019.qdd	0.7
2019.ng2	0.7
2019.5nh	0.7
2019.nty	0.7
2019.8a9	0.7
2019.z77	0.8
2019.zbf	0.7
2019.b29	0.7
2019.iqb	0.7
2019.wvo	0.7
2019.nxe	0.7
2019.xv2	0.7
2019.w81	0.7
2019.96p	0.7
2019.trb	0.7
2019.wwx	0.7
2019.1wt	0.7
2019.zak	0.7
2019.j7b	0.7
2019.0jp	0.7
2019.k5x	0.7
2019.n25	0.7
2019.uj0	0.7
2019.h0a	0.7
2019.ey7	0.7
2019.z2m	0.7
2019.zff	0.7
2019.u99	0.7
2019.8kq	0.8
2019.hin	0.8
2019.ifv	0.8
2019.39y	0.8
2019.m0b	0.8
2019.srp	0.8
2019.9om	0.8
2019.381	0.8
2019.awm	0.8
2019.jcr	0.8
2019.0mj	0.8
2019.bs5	0.8
2019.bsx	0.8
2019.p9t	0.8
2019.rhj	0.8
2019.gqq	0.8
2019.9fj	0.8
2019.z7f	0.8
2019.goo	0.8
2019.qqt	0.8
2019.szn	0.8
2019.8ya	0.7
2019.v0a	0.7
2019.i2k	0.7
2019.q5o	0.7
2019.hz3	0.7
2019.6qs	0.7
2019.o44	0.7
2019.xbr	0.7
2019.v3w	0.7
2019.dgg	0.7
2019.1o4	0.7
2019.mns	0.7
2019.vk8	0.7
2019.0l8	0.7
2019.r53	0.7
2019.m95	0.7
2019.kan	0.7
2019.ive	0.7
2019.f1k	0.7
2019.c7s	0.7
2019.0vs	0.8
2019.7s0	0.6
2019.ids	0.6
2019.17o	0.6
2019.ryg	0.6
2019.zl7	0.6
2019.pvo	0.6
2019.eua	0.6
2019.nbg	0.6
2019.mpt	0.6
2019.z98	0.6
2019.w6i	0.6
2019.d63	0.6
2019.9un	0.6
2019.us0	0.6
2019.iy8	0.6
2019.c6x	0.6
2019.e50	0.6
2019.nni	0.6
2019.ghy	0.6
2019.f8a	0.8
2019.q4j	0.8
2019.q1h	0.8
2019.etm	0.8
2019.whi	0.8
2019.km7	0.8
2019.3zr	0.8
2019.key	0.8
2019.aq5	0.8
2019.01t	0.8
2019.1u1	0.8
2019.f1f	0.8
2019.4o7	0.8
2019.0tz	0.8
2019.13w	0.8
2019.ohb	0.8
2019.2vo	0.8
2019.hwp	0.8
2019.r9n	0.8
2019.1dc	0.8
2019.ba9	0.8
2019.xey	0.7
2019.pft	0.7
2019.2wc	0.7
2019.a96	0.7
2019.ta4	0.7
2019.5hr	0.7
2019.na9	0.7
2019.gki	0.7
2019.0dc	0.7
2019.cog	0.7
2019.1ri	0.7
2019.knk	0.7
2019.7q3	0.7
2019.ot8	0.7
2019.g7u	0.7
2019.8ei	0.7
2019.0xu	0.7
2019.jn9	0.7
2019.ptx	0.7
2019.s17	0.8
2019.b0o	0.6
2019.5na	0.6
2019.yn3	0.6
2019.zz9	0.6
2019.teb	0.6
2019.hbi	0.6
2019.uhz	0.6
2019.bdt	0.6
2019.3hf	0.6
2019.5m5	0.6
2019.anq	0.6
2019.5my	0.6
2019.uz6	0.6
2019.eoq	0.6
2019.1cm	0.6
2019.pm5	0.6
2019.xtq	0.6
2019.wqt	0.6
2019.zeu	0.6
2019.jtm	0.8
2019.6e8	0.8
2019.it1	0.8
2019.ers	0.8
2019.te5	0.8
2019.eu9	0.8
2019.ass	0.8
2019.b8h	0.8
2019.016	0.8
2019.ijs	0.8
2019.xcs	0.8
2019.285	0.8
2019.b9p	0.8
2019.hjn	0.8
2019.027	0.8
2019.71k	0.8
2019.fbn	0.8
2019.pb8	0.8
2019.ikv	0.8
2019.56y	0.8
2019.1qh	0.8
2019.udk	0.8
2019.vxl	0.7
2019.0v5	0.7
2019.nxh	0.7
2019.ror	0.7
2019.ep5	0.7
2019.dfw	0.7
2019.4xj	0.7
2019.8sg	0.7
2019.a6p	0.7
2019.iw1	0.7
2019.z7q	0.7
2019.0kg	0.7
2019.5rn	0.7
2019.16v	0.7
2019.mjl	0.7
2019.pw2	0.8
2019.dka	0.6
2019.zin	0.6
2019.bvb	0.6
2019.28i	0.6
2019.ddz	0.6
2019.xkg	0.6
2019.d7p	0.6
2019.hrd	0.6
2019.imz	0.6
2019.per	0.6
2019.p1z	0.6
2019.qyh	0.6
2019.k4g	0.6
2019.i14	0.6
2019.efs	0.8
2019.9za	0.8
2019.882	0.8
2019.pno	0.8
2019.d3e	0.8
2019.9qd	0.8
2019.j8d	0.8
2019.nwl	0.8
2019.see	0.8
2019.t98	0.8
2019.vbu	0.8
2019.p7j	0.8
2019.4px	0.8
2019.ime	0.8
2019.f6s	0.8
2019.4t1	0.7
2019.g2g	0.7
2019.d0u	0.7
2019.3a1	0.7
2019.8ft	0.7
2019.r4f	0.7
2019.6tl	0.7
2019.rx6	0.7
2019.ls1	0.7
2019.87v	0.7
2019.w2d	0.7
2019.l5y	0.7
2019.8ay	0.7
2019.ln6	0.7
2019.td9	0.7
2019.o3i	0.7
2019.ueq	0.7
2019.w3j	0.7
2019.ysh	0.7
2019.rie	0.8
2019.y07	0.6
2019.50t	0.6
2019.c2q	0.6
2019.44p	0.6
2019.1u0	0.6
2019.f1g	0.6
2019.2sr	0.6
2019.dh5	0.6
2019.ho9	0.6
2019.z2i	0.6
2019.wy4	0.6
2019.73d	0.6
2019.sgl	0.6
2019.6xw	0.6
2019.2k5	0.6
2019.yzy	0.6
2019.sqk	0.6
2019.b33	0.6
2019.q0g	0.6
2019.wnh	0.8
2019.0xd	0.8
2019.sgw	0.8
2019.o57	0.8
2019.zx0	0.8
2019.9tk	0.8
2019.0dh	0.8
2019.ygz	0.8
2019.6ze	0.8
2019.z9t	0.8
2019.j3j	0.8
2019.grq	0.8
2019.ljd	0.8
2019.p71	0.8
2019.hzn	0.8
2019.d5l	0.8
2019.pb9	0.8
2019.vyc	0.8
2019.mv8	0.8
2019.0lg	0.8
2019.3pz	0.8
2019.cfb	0.8
2019.n8n	0.7
2019.9vq	0.7
2019.xhi	0.7
2019.d2h	0.7
2019.3ny	0.7
2019.8w6	0.7
2019.gca	0.7
2019.zie	0.7
2019.crk	0.7
2019.f5e	0.7
2019.5d3	0.7
2019.jb7	0.7
2019.umj	0.7
2019.t91	0.7
2019.ni3	0.7
2019.ek1	0.7
2019.juq	0.7
2019.6pz	0.7
2019.fgi	0.7
2019.mk4	0.7
2019.2sc	0.7
2019.hvj	0.8
2019.czy	0.6
2019.kjd	0.6
2019.nmk	0.6
2019.6mn	0.6
2019.ybb	0.6
2019.355	0.6
2019.kb5	0.6
2019.4id	0.6
2019.72s	0.6
2019.qbo	0.6
2019.9rd	0.6
2019.bqo	0.6
2019.02r	0.6
2019.uu2	0.6
2019.4fw	0.6
2019.lk5	0.6
2019.dg0	0.6
2019.h4m	0.8
2019.m1r	0.8
2019.xm4	0.8
2019.x5u	0.8
2019.atp	0.8
2019.6il	0.8
2019.hdd	0.8
2019.dws	0.8
2019.h19	0.8
2019.pb2	0.8
2019.qln	0.8
2019.5u2	0.8
2019.d6r	0.8
2019.lpp	0.8
2019.l8b	0.8
2019.oq6	0.8
2019.2d4	0.8
2019.jfm	0.8
2019.vpx	0.8
2019.83u	0.8
2019.xk6	0.8
2019.npa	0.7
2019.7gd	0.7
2019.kch	0.7
2019.nld	0.7
2019.0yr	0.7
2019.y0e	0.7
2019.o7p	0.7
2019.sxd	0.7
2019.veu	0.7
2019.w8g	0.7
2019.0i5	0.7
2019.roz	0.7
2019.t5x	0.7
2019.11n	0.7
2019.rvw	0.7
2019.2m6	0.7
2019.goj	0.7
2019.crl	0.7
2019.6jy	0.7
2019.xft	0.8
2019.0sa	0.6
2019.v9n	0.6
2019.5ww	0.6
2019.908	0.6
2019.pko	0.6
2019.gx3	0.6
2019.6o6	0.6
2019.j3r	0.6
2019.1gk	0.6
2019.23k	0.6
2019.dtp	0.6
2019.h0f	0.6
2019.6sa	0.6
2019.w3l	0.6
2019.hcq	0.6
2019.7jm	0.6
2019.f1s	0.6
2019.xzm	0.6
2019.kxd	0.8
2019.8ep	0.8
2019.v9u	0.8
2019.4dt	0.8
2019.aqg	0.8
2019.lyn	0.8
2019.qgj	0.8
2019.30t	0.8
2019.w1w	0.8
2019.iru	0.8
2019.6zp	0.8
2019.z3b	0.8
2019.5u0	0.8
2019.xza	0.8
2019.ktc	0.8
2019.83k	0.8
2019.ofb	0.8
2019.ilx	0.8
2019.x1h	0.8
2019.rmq	0.8
2019.y0u	0.8
2019.ozd	0.7
2019.x5n	0.7
2019.ysl	0.7
2019.2bp	0.7
2019.52v	0.7
2019.9ie	0.7
2019.p9c	0.7
2019.fm9	0.7
2019.kqo	0.7
2019.x3y	0.7
2019.6ly	0.7
2019.vyx	0.7
2019.cs1	0.7
2019.2jq	0.7
2019.ach	0.7
2019.d90	0.7
2019.8g3	0.7
2019.4f1	0.8
2019.tbf	0.6
2019.131	0.6
2019.cca	0.6
2019.8et	0.6
2019.zsf	0.6
2019.da5	0.6
2019.s6m	0.6
2019.i7w	0.6
2019.vs7	0.6
2019.wgf	0.6
2019.xg9	0.6
2019.rus	0.6
2019.kbx	0.6
2019.res	0.6
2019.v9q	0.6
2019.twu	0.6
2019.bmb	0.6
2019.t41	0.6
2019.d85	0.6
2019.l59	0.6
2019.ngz	0.6
2019.m8v	0.8
2019.fb8	0.8
2019.vzj	0.8
2019.oxf	0.8
2019.yoo	0.8
2019.vk7	0.8
2019.7fe	0.8
2019.jjn	0.8
2019.2bj	0.8
2019.j0r	0.8
2019.v1s	0.8
2019.0pk	0.8
2019.fen	0.8
2019.gxv	0.8
2019.al2	0.8
2019.ss5	0.8
2019.zsp	0.8
2019.9di	0.8
2019.d0i	0.8
2019.8ew	0.8
2019.en9	0.8
2019.oa5	0.8
2019.1mh	0.7
2019.ium	0.7
2019.i9e	0.7
2019.p08	0.7
2019.6yp	0.7
2019.g3t	0.7
2019.0af	0.7
2019.mta	0.7
2019.9b9	0.7
2019.rew	0.7
2019.5fl	0.7
2019.jmp	0.7
2019.vcc	0.7
2019.q65	0.7
2019.1qp	0.7
2019.9sa	0.7
2019.nmu	0.7
2019.r1g	0.7
2019.fot	0.7
2019.u1k	0.8
2019.kli	0.6
2019.eb1	0.6
2019.jbg	0.6
2019.z7v	0.6
2019.hor	0.6
2019.de0	0.6
2019.jgc	0.6
2019.t38	0.6
2019.0ao	0.6
2019.sb6	0.6
2019.071	0.6
2019.apj	0.6
2019.gun	0.6
2019.ihj	0.6
2019.2pe	0.6
2019.idl	0.6
2019.yvq	0.6
2019.ujj	0.6
2019.ql7	0.6
2019.rw2	0.8
2019.8jv	0.8
2019.rl7	0.8
2019.26e	0.8
2019.5pz	0.8
2019.qyw	0.8
2019.hdo	0.8
2019.uw4	0.8
2019.j6r	0.8
2019.jvj	0.8
2019.rma	0.8
2019.exk	0.8
2019.8on	0.8
2019.jh0	0.8
2019.wop	0.8
2019.baj	0.8
2019.hth	0.8
2019.byb	0.8
2019.vyj	0.7
2019.0kz	0.7
2019.u3e	0.7
2019.vmg	0.7
2019.6hl	0.7
2019.7se	0.8
2019.6o0	0.6
2019.oql	0.6
2019.lwf	0.6
2019.54d	0.8
2019.t6h	0.8
2019.kh1	0.8
2019.3mq	0.8
2019.ciw	0.8
2019.fj4	0.8
2019.mw0	0.8
2019.b4d	0.8
2019.30q	0.8
2019.l3i	0.8
2019.vfx	0.7
2019.pg2	0.7
2019.j1y	0.7
2019.0xy	0.7
2019.zbg	0.7
2019.fq4	0.7
2019.ptw	0.7
2019.zfx	0.7
2019.bhc	0.7
2019.mew	0.7
2019.c1n	0.7
2019.scj	0.7
2019.a6t	0.7
2019.ect	0.7
2019.8gz	0.7
2019.l0e	0.7
2019.n66	0.7
2019.1iy	0.7
2019.94l	0.7
2019.vws	0.7
2019.7nw	0.7
2019.mtw	0.8
2019.78z	0.6
2019.t1m	0.6
2019.wsu	0.6
2019.4ua	0.6
2019.1hl	0.6
2019.7oh	0.6
2019.x6f	0.6
2019.40t	0.6
2019.6z3	0.6
2019.kk9	0.6
2019.k29	0.6
2019.ppc	0.6
2019.gcf	0.6
2019.xee	0.6
2019.5et	0.6
2019.wbm	0.6
2019.azi	0.6
2019.1yp	0.6
2019.09a	0.6
2019.2uu	0.6
2019.6sd	0.6
2019.grz	0.6
2019.sp5	0.8
2019.9on	0.8
2019.l2m	0.8
2019.q8k	0.8
2019.1kw	0.8
2019.zew	0.8
2019.5lq	0.8
2019.s8e	0.8
2019.ohr	0.8
2019.7px	0.8
2019.m8b	0.8
2019.yfm	0.8
2019.iv7	0.8
2019.k5n	0.8
2019.6dq	0.8
2019.whu	0.8
2019.x06	0.8
2019.sow	0.8
2019.7qv	0.8
2019.v2o	0.8
2019.oh0	0.8
2019.vvt	0.8
2019.59n	0.8
2019.tc4	0.7
2019.yx6	0.7
2019.k89	0.7
2019.juc	0.7
2019.f71	0.7
2019.u19	0.7
2019.06b	0.7
2019.7oz	0.7
2019.f4q	0.7
2019.2g1	0.7
2019.sm5	0.7
2019.8wh	0.7
2019.ay5	0.7
2019.fsf	0.7
2019.nht	0.7
2019.am4	0.8
2019.ql6	0.6
2019.l77	0.6
2019.64h	0.6
2019.67h	0.6
2019.xoo	0.6
2019.y71	0.6
2019.kn5	0.6
2019.c4w	0.6
2019.2tl	0.6
2019.l1i	0.6
2019.47u	0.6
2019.9yn	0.6
2019.y27	0.6
2019.vas	0.6
2019.21k	0.6
2019.udq	0.8
2019.8t7	0.8
2019.ti7	0.8
2019.6b3	0.8
2019.3nc	0.8
2019.ju5	0.8
2019.j0e	0.8
2019.mdg	0.8
2019.u28	0.8
2019.qv1	0.8
2019.yt7	0.8
2019.iiw	0.8
2019.3m2	0.8
2019.uc4	0.8
2019.qq7	0.8
2019.z72	0.8
2019.4ii	0.8
2019.55w	0.7
2019.e6c	0.7
2019.a80	0.7
2019.uwn	0.7
2019.z9j	0.7
2019.lz2	0.7
2019.rrs	0.7
2019.cmq	0.7
2019.x2v	0.7
2019.6fw	0.7
2019.l1k	0.7
2019.qi0	0.7
2019.nwf	0.7
2019.2t3	0.7
2019.5yi	0.7
2019.c0l	0.7
2019.03d	0.7
2019.5qk	0.7
2019.j19	0.7
2019.9m2	0.7
2019.min	0.8
2019.wjg	0.6
2019.sfz	0.6
2019.798	0.6
2019.p4h	0.6
2019.spq	0.6
2019.2z9	0.6
2019.wk2	0.6
2019.47i	0.6
2019.j4j	0.6
2019.m5b	0.6
2019.ykv	0.6
2019.d3q	0.6
2019.swm	0.6
2019.2kc	0.6
2019.5yq	0.6
2019.3a4	0.6
2019.odp	0.6
2019.fkx	0.6
2019.vvw	0.6
2019.1qf	0.6
2019.vuc	0.6
2019.nj8	0.8
2019.0gv	0.8
2019.gfv	0.8
2019.f7s	0.8
2019.rud	0.8
2019.hac	0.8
2019.dv1	0.8
2019.z5g	0.8
2019.hgb	0.8
2019.3k4	0.8
2019.q6l	0.8
2019.s6x	0.8
2019.zlr	0.8
2019.7hj	0.8
2019.nzn	0.8
2019.slx	0.8
2019.6r6	0.8
2019.xhj	0.8
2019.1u5	0.8
2019.wox	0.8
2019.eqz	0.8
2019.ctr	0.8
2019.vkk	0.7
2019.srk	0.7
2019.ddd	0.7
2019.3ri	0.7
2019.sym	0.7
2019.o5x	0.7
2019.sjm	0.7
2019.no6	0.7
2019.nc8	0.7
2019.1du	0.7
2019.4kx	0.7
2019.ur0	0.7
2019.r3y	0.7
2019.7cq	0.7
2019.bqc	0.7
2019.scb	0.7
2019.cuw	0.7
2019.w53	0.7
2019.jzn	0.7
2019.k0l	0.7
2019.dqc	0.7
2019.uu1	0.7
2019.tkn	0.8
2019.82g	0.6
2019.78h	0.6
2019.mpa	0.6
2019.xnz	0.6
2019.g3w	0.6
2019.ea8	0.6
2019.uad	0.6
2019.f1w	0.6
2019.cm7	0.6
2019.bdu	0.6
2019.a24	0.6
2019.ldr	0.6
2019.lp3	0.6
2019.hsr	0.6
2019.y97	0.6
2019.8e6	0.6
2019.od8	0.6
2019.t3x	0.6
2019.1p8	0.6
2019.6vo	0.6
2019.s8g	0.6
2019.h8o	0.6
2019.v7c	0.8
2019.q8a	0.8
2019.tvk	0.8
2019.2vk	0.8
2019.9qo	0.8
2019.l7d	0.8
2019.xbs	0.8
2019.wca	0.8
2019.o6n	0.8
2019.gbl	0.8
2019.fzl	0.8
2019.7d6	0.8
2019.757	0.8
2019.7wj	0.8
2019.q8x	0.8
2019.v2q	0.8
2019.ore	0.8
2019.f86	0.8
2019.9bk	0.8
2019.pc7	0.8
2019.jam	0.8
2019.qic	0.7
2019.oau	0.7
2019.71d	0.7
2019.8of	0.7
2019.l3k	0.7
2019.47l	0.7
2019.hl1	0.7
2019.45b	0.7
2019.4sk	0.7
2019.jl9	0.7
2019.fc5	0.7
2019.4qd	0.7
2019.vr1	0.7
2019.bb2	0.7
2019.kyz	0.7
2019.gqi	0.7
2019.qz5	0.7
2019.68s	0.7
2019.3we	0.7
2019.inp	0.7
2019.yrb	0.7
2019.zo5	0.8
2019.lho	0.6
2019.xwu	0.6
2019.789	0.6
2019.vpi	0.6
2019.ic0	0.6
2019.0m9	0.6
2019.gcv	0.6
2019.in3	0.6
2019.jgg	0.6
2019.bc0	0.6
2019.v6n	0.6
2019.mbk	0.6
2019.nlx	0.6
2019.0c1	0.6
2019.3ja	0.6
2019.xzf	0.6
2019.byr	0.6
2019.a9s	0.6
2019.6y1	0.6
2019.vzg	0.8
2019.vyt	0.8
2019.jg2	0.8
2019.h32	0.8
2019.dxg	0.8
2019.nj7	0.8
2019.r8j	0.8
2019.jcz	0.8
2019.721	0.8
2019.txe	0.8
2019.axd	0.8
2019.9la	0.8
2019.bcn	0.8
2019.mof	0.8
2019.y6q	0.8
2019.4w2	0.8
2019.9z3	0.8
2019.dai	0.8
2019.wk7	0.8
2019.cnp	0.8
2019.h2w	0.8
2019.dgh	0.8
2019.0nv	0.8
2019.z57	0.7
2019.aev	0.7
2019.ufc	0.7
2019.121	0.7
2019.px8	0.7
2019.8zw	0.7
2019.8qh	0.7
2019.f4o	0.7
2019.pf4	0.7
2019.808	0.7
2019.yk9	0.7
2019.rtn	0.7
2019.tff	0.7
2019.g1x	0.7
2019.76a	0.7
2019.c33	0.7
2019.6xv	0.7
2019.1bi	0.7
2019.qr6	0.7
2019.feh	0.7
2019.zsu	0.7
2019.5k8	0.8
2019.jar	0.6
2019.lbj	0.6
2019.8rk	0.6
2019.ocp	0.6
2019.7w5	0.6
2019.ysa	0.6
2019.z3j	0.6
2019.mrc	0.6
2019.rri	0.6
2019.96e	0.6
2019.zxp	0.6
2019.3pc	0.6
2019.4n3	0.6
2019.zeq	0.6
2019.nzh	0.6
2019.633	0.6
2019.5zd	0.6
2019.qnz	0.6
2019.62v	0.6
2019.4zf	0.6
2019.trr	0.6
2019.9ti	0.6
2019.06n	0.8
2019.hxt	0.8
2019.3e2	0.8
2019.u89	0.8
2019.pis	0.8
2019.bdd	0.8
2019.62i	0.8
2019.tt4	0.8
2019.8hy	0.8
2019.zn1	0.8
2019.swx	0.8
2019.7zh	0.8
2019.vxe	0.8
2019.1cj	0.8
2019.re1	0.8
2019.pbf	0.8
2019.s5c	0.8
2019.smu	0.8
2019.n84	0.8
2019.0rk	0.8
2019.jaq	0.8
2019.rg1	0.8
2019.px2	0.7
2019.ckk	0.7
2019.yqb	0.7
2019.p4j	0.7
2019.8qk	0.7
2019.y1m	0.7
2019.hfv	0.7
2019.x5t	0.7
2019.srm	0.7
2019.amr	0.7
2019.l2e	0.7
2019.cqy	0.7
2019.ehh	0.7
2019.6ix	0.7
2019.8ps	0.7
2019.9ed	0.7
2019.0o9	0.7
2019.bma	0.7
2019.k9n	0.7
2019.a2m	0.7
2019.ntb	0.7
2019.e0e	0.8
2019.p6c	0.6
2019.1kd	0.6
2019.gbr	0.6
2019.jxw	0.6
2019.33d	0.6
2019.wbs	0.6
2019.p3h	0.6
2019.vz6	0.6
2019.rjr	0.6
2019.cf7	0.6
2019.cnc	0.6
2019.xvh	0.6
2019.wjv	0.6
2019.e2j	0.6
2019.h4o	0.6
2019.i3m	0.6
2019.a6r	0.6
2019.g7m	0.6
2019.lhp	0.6
2019.kcg	0.6
2019.jxn	0.6
2019.kqk	0.6
2019.5ek	0.8
2019.5zw	0.8
2019.fxq	0.8
2019.gsd	0.8
2019.rt6	0.8
2019.2qx	0.8
2019.xa4	0.8
2019.xso	0.8
2019.1dv	0.8
2019.5ym	0.8
2019.nfr	0.8
2019.3r5	0.8
2019.c9q	0.8
2019.ibc	0.8
2019.ja1	0.8
2019.062	0.8
2019.2ub	0.8
2019.57p	0.8
2019.k3c	0.8
2019.vus	0.8
2019.dks	0.8
2019.h5j	0.8
2019.gks	0.8
2019.pxw	0.7
2019.ylx	0.7
2019.wd7	0.7
2019.stc	0.7
2019.s29	0.7
2019.mwl	0.7
2019.i7f	0.7
2019.tkx	0.7
2019.9wc	0.7
2019.eoc	0.7
2019.xkv	0.7
2019.whd	0.7
2019.kg6	0.7
2019.v22	0.7
2019.h8x	0.7
2019.ccg	0.7
2019.2ts	0.7
2019.v4n	0.7
2019.m0z	0.7
2019.g9i	0.7
2019.9jw	0.7
2019.juh	0.8
2019.oxz	0.6
2019.0bo	0.6
2019.0ev	0.6
2019.2ur	0.6
2019.fmd	0.6
2019.x1z	0.6
2019.6cg	0.6
2019.pk3	0.6
2019.hq0	0.6
2019.fl6	0.6
2019.xcy	0.6
2019.n9u	0.6
2019.lih	0.6
2019.uvp	0.6
2019.h17	0.6
2019.487	0.6
2019.h62	0.6
2019.g9m	0.6
2019.d8k	0.6
2019.9ew	0.8
2019.d5v	0.8
2019.xjr	0.8
2019.39t	0.8
2019.2vx	0.8
2019.nhr	0.8
2019.2qs	0.8
2019.on4	0.8
2019.2tt	0.8
2019.gck	0.8
2019.tyj	0.8
2019.880	0.8
2019.ys7	0.8
2019.1w0	0.8
2019.qew	0.8
2019.ic2	0.8
2019.8ly	0.8
2019.8vq	0.8
2019.wj8	0.8
2019.c0o	0.8
2019.w1g	0.8
2019.fcv	0.8
2019.t8x	0.7
2019.6hq	0.7
2019.zkt	0.7
2019.2cz	0.7
2019.wfh	0.7
2019.cyd	0.7
2019.33z	0.7
2019.pn5	0.7
2019.zss	0.7
2019.epc	0.7
2019.spb	0.7
2019.8q1	0.7
2019.8pd	0.7
2019.pys	0.7
2019.i5d	0.7
2019.8ux	0.7
2019.l0t	0.7
2019.kbd	0.7
2019.wt3	0.7
2019.4ho	0.8
2019.tem	0.6
2019.7to	0.6
2019.0h6	0.6
2019.bxn	0.6
2019.ukw	0.6
2019.m3p	0.6
2019.pnj	0.6
2019.ink	0.6
2019.x1i	0.6
2019.laf	0.6
2019.tp1	0.6
2019.upe	0.6
2019.5un	0.6
2019.bge	0.6
2019.ehm	0.6
2019.sqb	0.6
2019.4ux	0.6
2019.q4m	0.6
2019.7yq	0.6
2019.iop	0.6
2019.7hv	0.6
2019.twg	0.8
2019.fz6	0.8
2019.pa8	0.8
2019.3ho	0.8
2019.70q	0.8
2019.5v0	0.8
2019.ife	0.8
2019.ssi	0.8
2019.yl0	0.8
2019.pn0	0.8
2019.fqz	0.8
2019.49s	0.8
2019.oux	0.8
2019.zdg	0.8
2019.6ce	0.8
2019.hze	0.8
2019.4xi	0.8
2019.htz	0.8
2019.ywz	0.8
2019.wwb	0.8
2019.an7	0.8
2019.har	0.8
2019.f5l	0.7
2019.tt0	0.7
2019.uky	0.7
2019.fpr	0.7
2019.47f	0.7
2019.b01	0.7
2019.wzi	0.7
2019.um6	0.7
2019.btp	0.7
2019.dx1	0.7
2019.fm8	0.7
2019.xct	0.7
2019.80s	0.7
2019.kuv	0.7
2019.zoj	0.7
2019.khd	0.7
2019.fmf	0.7
2019.qli	0.7
2019.cu0	0.7
2019.com	0.8
2019.lm8	0.6
2019.rl0	0.6
2019.yvn	0.6
2019.x1p	0.6
2019.aau	0.6
2019.5iu	0.6
2019.eal	0.6
2019.ax0	0.6
2019.g23	0.6
2019.08z	0.6
2019.6wv	0.6
2019.wfj	0.6
2019.2ii	0.6
2019.pts	0.6
2019.wz1	0.6
2019.fwr	0.6
2019.aqu	0.6
2019.fh0	0.6
2019.4xf	0.6
2019.p81	0.6
2019.s5m	0.8
2019.2u2	0.8
2019.pqe	0.8
2019.5lg	0.8
2019.07i	0.8
2019.iq0	0.8
2019.ejr	0.8
2019.3dz	0.8
2019.sz4	0.8
2019.kv0	0.8
2019.jx1	0.8
2019.uca	0.8
2019.hc0	0.8
2019.swh	0.8
2019.hwb	0.8
2019.f2c	0.8
2019.2wx	0.8
2019.xjs	0.8
2019.y0x	0.8
2019.3g5	0.8
2019.yoy	0.8
