	Rn	Rp	Rtotal	Tc_average	Tc_cooling	Tc_warming	bias_freq	physical_name
0135.1.4.4810	1.276847439360555	0.20106196135606433	1.4779094007166191	0.44156395795261694	0.43285967788357976	0.45026823802165417	4809036.259539425	257.220.y
0135.1.4.5062	1.9773853415051597	0.24274360490369673	2.2201289464088565	0.4408118080214486	0.4321199464087968	0.4495036696341003	5062408.451922238	232.220.y
0135.1.4.5148	1.9948850069583042	0.1517873464593641	2.146672353417668	0.4392670337741693	0.430636927578087	0.44789713997025155	5148239.1403988	189.220.y
0135.2.1.1684	1.2775975723663522	0.25037523132469314	1.5279728036910454	0.43713297736386925	0.42839252270704264	0.4458734320206958	1683120.7321956754	249.90.y
0135.2.1.1708	1.4256866344615375	0.270142654828919	1.6958292892904565	0.43809829804167966	0.4293249303005003	0.4468716657828591	1708755.4978206754	249.90.x
0135.2.1.1746	1.4532673136578005	0.2803167599952911	1.7335840736530916	0.435449439172417	0.4266896633283057	0.4442092150165283	1746368.4128597379	236.90.y
0135.2.1.1794	1.395011056894031	0.2739942459706591	1.66900530286469	0.4362405375279905	0.42746861614917897	0.44501245890680213	1793670.6589534879	250.90.y
0135.2.1.1830	1.4860666808276433	0.28950116108796964	1.775567841915613	0.4367850903644773	0.42806112236979743	0.44550905835915716	1829147.3435238004	250.90.x
0135.2.1.1932	1.0532631622880888	0.2711415498112739	1.3244047120993627	0.4355702524259044	0.4268747205562722	0.4442657842955366	1931838.9939144254	207.90.y
0135.2.1.1942	1.9960578679378163	0.4596644537553941	2.4557223216932105	0.4350309573051245	0.4262357306608795	0.44382618394936946	1942062.3825863004	207.90.x
0135.2.1.1996	1.3379142719754737	0.2788333773713201	1.6167476493467938	0.4373533991777655	0.42856333436015426	0.44614346399537674	1996231.0837581754	260.90.x
0135.2.1.2018	1.5954268832153313	0.3131896150317509	1.9086164982470821	0.43625198662313125	0.42747992356153947	0.4450240496847231	2018966.6794613004	260.90.y
0135.2.1.2140	1.4539964448726892	0.37220803233587696	1.8262044772085662	0.435713411923057	0.4269573237223909	0.44446950012372305	2139282.231219113	222.90.x
0135.2.1.2166	1.6837409837121573	0.4156778581344826	2.09941884184664	0.43731410008224025	0.42852049616316396	0.4461077040013165	2166213.9939144254	222.90.y
0135.2.1.2394	1.3953324226357688	0.39485971266188036	1.790192135297649	0.4368276463704873	0.4281195619167484	0.4455357308242262	2394180.3025081754	235.90.x
0135.2.1.2470	-0.002795229933466592	1.964052189885324	1.9612569599518574	0.5204567232292874	0.5207034374693364	0.5202100089892383	2469406.1325863004	207.150.y
